"Dispatch Number","Dispatch Date","Source Store","Destination Store",Status,"Product Name",Category,Vendor,Barcode,"Unit Price",Quantity
DSP-20260217-E97FE2,"2026-02-17 19:19:34",SHOWROOM,OFFICE,Delivered,"JEWELLERY PEARL FINGER PIECE - 17",,UNKNOWN,N/A,180.00,1
DSP-20260217-948247,"2026-02-17 19:14:17",OFFICE,SHOWROOM,Delivered,"CRAFT HIJAB - DE1-4",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-948247,"2026-02-17 19:14:17",OFFICE,SHOWROOM,Delivered,"CRAFT HIJAB - DE1-5",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-948247,"2026-02-17 19:14:17",OFFICE,SHOWROOM,Delivered,"CRAFT HIJAB - DE1-3",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-948247,"2026-02-17 19:14:17",OFFICE,SHOWROOM,Delivered,"CRAFT HIJAB - DE1-1",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-3BD615,"2026-02-17 18:32:47",OFFICE,SHOWROOM,Delivered,"DESHI JOYPURI 3PIECE - FA1-6",,"FA1-FASHION 3PIECE",N/A,"1,500.00",1
DSP-20260217-3BD615,"2026-02-17 18:32:47",OFFICE,SHOWROOM,Delivered,"DESHI JOYPURI 3PIECE - FA1-6",,"FA1-FASHION 3PIECE",N/A,"1,500.00",1
DSP-20260217-3BD615,"2026-02-17 18:32:47",OFFICE,SHOWROOM,Delivered,"DESHI JOYPURI 3PIECE - FA1-6",,"FA1-FASHION 3PIECE",N/A,"1,500.00",1
DSP-20260217-A5D3E0,"2026-02-17 18:28:12",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-3",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260217-A5D3E0,"2026-02-17 18:28:12",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-3",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260217-BE0A39,"2026-02-17 17:53:18",SHOWROOM,OFFICE,Delivered,"COTTON READY EMBROIDERY 3PIECE - MO-1",,MODINA,N/A,"2,150.00",1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-9",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-9",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-355B88,"2026-02-17 17:51:36",OFFICE,SHOWROOM,Pending,"CHERRY STONE HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-7214FA,"2026-02-17 17:43:56",OFFICE,SHOWROOM,Delivered,"TOTE BAG - S01-12",,SO1--SOWDAGOR,N/A,"1,350.00",1
DSP-20260217-7214FA,"2026-02-17 17:43:56",OFFICE,SHOWROOM,Delivered,"TOTE BAG - S01-13",,SO1--SOWDAGOR,N/A,"1,350.00",1
DSP-20260217-7214FA,"2026-02-17 17:43:56",OFFICE,SHOWROOM,Delivered,"TOTE BAG - S01-14",,SO1--SOWDAGOR,N/A,"1,350.00",1
DSP-20260217-7214FA,"2026-02-17 17:43:56",OFFICE,SHOWROOM,Delivered,"TOTE BAG - S01-15",,SO1--SOWDAGOR,N/A,"1,350.00",1
DSP-20260217-7214FA,"2026-02-17 17:43:56",OFFICE,SHOWROOM,Delivered,"TOTE BAG - S01-16",,SO1--SOWDAGOR,N/A,"1,350.00",1
DSP-20260217-776F41,"2026-02-17 17:38:49",SHOWROOM,OFFICE,Delivered,"JAMDANI HALFSILK 3PIECE - TA1-3",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260217-3544A9,"2026-02-17 17:12:52",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-3544A9,"2026-02-17 17:12:52",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-3544A9,"2026-02-17 17:12:52",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-3544A9,"2026-02-17 17:12:52",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-3544A9,"2026-02-17 17:12:52",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-11",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-657619,"2026-02-17 17:02:12",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-13",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-657619,"2026-02-17 17:02:12",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-13",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-657619,"2026-02-17 17:02:12",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-13",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-657619,"2026-02-17 17:02:12",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-13",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-657619,"2026-02-17 17:02:12",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-13",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-715B78,"2026-02-17 16:56:04",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-9",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-715B78,"2026-02-17 16:56:04",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-9",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-715B78,"2026-02-17 16:56:04",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-9",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-715B78,"2026-02-17 16:56:04",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-9",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-715B78,"2026-02-17 16:56:04",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-9",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-676743,"2026-02-17 16:52:22",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-14",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-676743,"2026-02-17 16:52:22",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-14",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-676743,"2026-02-17 16:52:22",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-14",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-676743,"2026-02-17 16:52:22",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-14",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-676743,"2026-02-17 16:52:22",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-14",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B768FE,"2026-02-17 16:46:21",SHOWROOM,OFFICE,Cancelled,"JAMDANI 3PIECE - TA1-18",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260217-923263,"2026-02-17 16:37:55",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-8",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260217-923263,"2026-02-17 16:37:55",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-3",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260217-2CF24D,"2026-02-17 16:13:00",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-10",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-2CF24D,"2026-02-17 16:13:00",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-10",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-2CF24D,"2026-02-17 16:13:00",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-10",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-2CF24D,"2026-02-17 16:13:00",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-10",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-2CF24D,"2026-02-17 16:13:00",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-10",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-1A1625,"2026-02-17 16:10:28",SHOWROOM,OFFICE,Delivered,"JAMDANI SAREE - SU1-54",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260217-335755,"2026-02-17 16:05:51",OFFICE,SHOWROOM,Delivered,"JAMDANI HALFSILK 3PIECE - TA1-4",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260217-AF04DE,"2026-02-17 16:01:40",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-6",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-AF04DE,"2026-02-17 16:01:40",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-6",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-AF04DE,"2026-02-17 16:01:40",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-6",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-AF04DE,"2026-02-17 16:01:40",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-6",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-AF04DE,"2026-02-17 16:01:40",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-6",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-D8F12C,"2026-02-17 15:55:36",OFFICE,SHOWROOM,Delivered,"JAMDANI 3PIECE- TA1-17",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260217-D8F12C,"2026-02-17 15:55:36",OFFICE,SHOWROOM,Delivered,"JAMDANI 3PIECE - TA1-16",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260217-BBBB77,"2026-02-17 15:41:50",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-3",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-BBBB77,"2026-02-17 15:41:50",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-3",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-BBBB77,"2026-02-17 15:41:50",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-3",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-BBBB77,"2026-02-17 15:41:50",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-3",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-BBBB77,"2026-02-17 15:41:50",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-3",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-D9781C,"2026-02-17 15:31:17",SHOWROOM,OFFICE,Delivered,"DESHIO READY 3PIECE - WHITE - 42",,N/A,N/A,"1,950.00",1
DSP-20260217-732478,"2026-02-17 15:30:48",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-8",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-732478,"2026-02-17 15:30:48",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-8",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-732478,"2026-02-17 15:30:48",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-8",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-732478,"2026-02-17 15:30:48",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-8",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-732478,"2026-02-17 15:30:48",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-8",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B40D5E,"2026-02-17 15:20:36",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B40D5E,"2026-02-17 15:20:36",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B40D5E,"2026-02-17 15:20:36",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B40D5E,"2026-02-17 15:20:36",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B40D5E,"2026-02-17 15:20:36",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-12",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-E4449B,"2026-02-17 15:07:00",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-30",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-E4449B,"2026-02-17 15:07:00",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-30",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-9F8619,"2026-02-17 15:05:35",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-15",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-9F8619,"2026-02-17 15:05:35",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-15",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-9F8619,"2026-02-17 15:05:35",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-15",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-9F8619,"2026-02-17 15:05:35",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-15",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-9F8619,"2026-02-17 15:05:35",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-15",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B519B2,"2026-02-17 15:03:03",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-5",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B519B2,"2026-02-17 15:03:03",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-5",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B519B2,"2026-02-17 15:03:03",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-5",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B519B2,"2026-02-17 15:03:03",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-5",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-B519B2,"2026-02-17 15:03:03",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-5",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-41BC0F,"2026-02-17 15:01:46",SHOWROOM,OFFICE,Delivered,"AARONG COTTON SAREE - TA1-31",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,150.00",1
DSP-20260217-0AF1AE,"2026-02-17 14:52:44",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-18",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-0AF1AE,"2026-02-17 14:52:44",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-18",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-0AF1AE,"2026-02-17 14:52:44",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-18",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-47BAED,"2026-02-17 14:51:32",OFFICE,SHOWROOM,Delivered,"JAMDANI 3PIECE - TA1-22",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,850.00",1
DSP-20260217-47BAED,"2026-02-17 14:51:32",OFFICE,SHOWROOM,Delivered,"JAMDANI 3PIECE - TA1-23",,"TA1--TANGAIL SAREE HOUSE",N/A,"1,850.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-22",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-21",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-19",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-12",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-15",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-15",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-15",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-17",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-17",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-17",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-994D3F,"2026-02-17 14:44:42",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-16",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-B75F15,"2026-02-17 14:29:32",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-B75F15,"2026-02-17 14:29:32",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-ED4BA6,"2026-02-17 14:28:35",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-3",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260217-ED4BA6,"2026-02-17 14:28:35",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK BLOUSE PIECE - DE1-22",,"DE1--DESHIO FACTORY",N/A,300.00,1
DSP-20260217-437C3A,"2026-02-17 14:19:35",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-437C3A,"2026-02-17 14:19:35",SHOWROOM,OFFICE,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-42C2F8,"2026-02-17 14:15:13",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-7",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-42C2F8,"2026-02-17 14:15:13",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-7",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-42C2F8,"2026-02-17 14:15:13",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-7",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-42C2F8,"2026-02-17 14:15:13",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-7",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-42C2F8,"2026-02-17 14:15:13",OFFICE,SHOWROOM,Delivered,"ARABIAN HIJAB - DE1-7",,"DE1--DESHIO FACTORY",N/A,400.00,1
DSP-20260217-FAC77A,"2026-02-17 13:41:46",OFFICE,SHOWROOM,Delivered,"SILK BATIK 3PIECE - NU1-11",,NU1--NURJAHAN,N/A,"1,450.00",1
DSP-20260217-FAC77A,"2026-02-17 13:41:46",OFFICE,SHOWROOM,Delivered,"SILK BATIK 3PIECE - NU1-11",,NU1--NURJAHAN,N/A,"1,450.00",1
DSP-20260217-F48828,"2026-02-17 13:21:56",SHOWROOM,OFFICE,Delivered,"JAMDANI 3PIECE - TA1-19",,"TA1--TANGAIL SAREE HOUSE",N/A,"2,250.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-10",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-10",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-10",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-21",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-21",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-21",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-29",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-29",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-4",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-4",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-4",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-4",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-18",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-95C64A,"2026-02-17 12:42:15",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-6",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260217-B91D48,"2026-02-17 12:41:14",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-18",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-B91D48,"2026-02-17 12:41:14",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-18",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-B91D48,"2026-02-17 12:41:14",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-17",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
DSP-20260217-B91D48,"2026-02-17 12:41:14",OFFICE,SHOWROOM,Delivered,"COTTON 3PIECE - FA1-17",,"FA1-FASHION 3PIECE",N/A,"1,650.00",1
